scorer,,,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip
bodyparts,,,front_left_leg,front_left_leg,front_right_leg,front_right_leg,rear_left_leg,rear_left_leg,rear_right_leg,rear_right_leg,cerci,cerci,head,head,left_led,left_led,right_led,right_led
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-08-05_160318_546,img03047.png,,,246.04024398115274,212.30498935002896,,,272.41189569482987,226.18480604143798,277.26983153682306,281.70407280707406,230.07845478603235,213.69297101916987,,,,
labeled-data,2022-08-05_160318_546,img03932.png,114.87597624733749,362.2070096172464,69.76657200025818,330.97742206157614,137.7776737881624,341.38728458013287,82.95239785709674,286.56200864906725,128.7557929387465,290.72595365648993,90.58629703737171,357.34907377525326,,,,
labeled-data,2022-08-05_160318_546,img05835.png,250.20418898857542,436.46402891628463,198.8488672303621,442.0159555928483,253.6741431614277,401.76448718776214,184.96905053895307,413.56233137545973,211.3407022526302,362.90100045181686,233.54840895888464,437.85201058542555,,,,
labeled-data,2022-08-05_160318_546,img06123.png,,,,,398.718227586652,228.9607693797198,,,377.8985025495384,262.27232943910144,463.9533660362744,263.66031110824235,439.6636868263086,460.75370812625044,,
labeled-data,2022-08-05_160318_546,img06746.png,,,,,,,,,360.5487316852772,313.62765119731483,280.04579487510483,341.38728458013287,,,,
labeled-data,2022-08-05_160318_546,img15383.png,,,152.35148131414184,83.22269411992505,,,,,162.76134383269863,148.45783256954746,125.28583876589425,88.77462079648865,,,,
labeled-data,2022-08-05_160318_546,img17952.png,,,91.97427870651259,144.98787839669518,,,,,139.85964629187376,152.62177757697015,68.37859033111727,183.85136513264047,,,,
