scorer,,,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip
bodyparts,,,front_left_leg,front_left_leg,front_right_leg,front_right_leg,rear_left_leg,rear_left_leg,rear_right_leg,rear_right_leg,cerci,cerci,head,head,left_led,left_led,right_led,right_led
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-08-05_151836_476,img00104.png,105.16010456335118,198.42517265861994,105.16010456335118,140.8239333892725,128.06180210417605,194.26122765119726,139.16565545730327,155.39774091525197,146.79955463757824,174.13549344865413,63.5206544891241,173.44150261408367,,,,
labeled-data,2022-08-05_151836_476,img00641.png,159.29138965984635,194.95521848576766,218.97460143290516,197.03719098947903,157.90340799070546,214.38696185374033,197.46088556122118,221.32687019944484,171.08923384754405,239.37063189827654,187.74501387723484,156.09173174982243,,,,
labeled-data,2022-08-05_151836_476,img03215.png,,,299.4775382430775,430.91210223972104,268.2479506874072,383.0267346543599,,,250.20418898857542,413.56233137545973,327.931162460466,403.84645969147346,,,,
labeled-data,2022-08-05_151836_476,img03435.png,146.79955463757824,124.86214419415211,118.34593042018975,72.81283160136832,162.7613438326986,117.22824501387714,159.29138965984637,72.11884076679786,180.80510553153033,88.77462079648865,99.60817788678756,108.20636416446132,,,,
labeled-data,2022-08-05_151836_476,img08563.png,309.88740076163424,403.84645969147346,259.92006067256176,419.1142580520234,309.88740076163424,371.2288904666623,240.48831730458915,378.86278964693724,255.06212483056862,357.34907377525326,288.37368488995025,432.30008390886195,,,,
labeled-data,2022-08-05_151836_476,img09494.png,,,,,,,,,168.31327050926222,236.59466855999477,180.80510553153033,318.485587039308,,,,
labeled-data,2022-08-05_151836_476,img15603.png,14.24730523462209,228.9607693797198,,,21.88120441489704,271.9882011230878,,,73.93051700768086,285.8680178144968,45.47689279029237,207.44705350803582,,,,
