scorer,,,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip
bodyparts,,,front_left_leg,front_left_leg,front_right_leg,front_right_leg,rear_left_leg,rear_left_leg,rear_right_leg,rear_right_leg,cerci,cerci,head,head,left_led,left_led,right_led,right_led
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-08-04_154758_285,img01646.png,333.4830891370296,351.7971470986896,,,296.0075840702252,371.2288904666623,334.17707997160005,407.3164138643257,293.2316207319434,394.1305880074872,368.18263086555214,372.6168721358032,,,,
labeled-data,2022-08-04_154758_285,img03765.png,302.2535015813593,211.6109985154585,241.87629897373006,208.14104434260628,300.1715290776479,181.7693926289291,241.87629897373006,167.88957593752008,265.4719873491254,149.84581423868843,282.1277673788162,224.1028335377266,,,,
labeled-data,2022-08-04_154758_285,img03906.png,289.0676757245207,155.39774091525197,,,280.04579487510483,162.33764926095648,265.47198734912536,217.1629251920221,246.04024398115274,190.09728264377452,320.29726328019103,173.44150261408367,,,475.751210223972,366.3709546246691
labeled-data,2022-08-04_154758_285,img04752.png,421.61992512747685,273.37618279222863,368.18263086555214,305.2997611824694,409.12809010520874,260.8843477699605,360.5487316852772,287.9499903182081,362.63070418898855,258.10838443167876,412.598044278061,319.8735687084489,,,,
labeled-data,2022-08-04_154758_285,img09445.png,121.815884593042,89.4686116310591,174.55918802039628,90.16260246562956,120.42790292390109,116.53425417930669,,,132.91973794616922,131.80205253985662,151.6574904795714,63.09695991738198,414.68001678177234,463.52967146453227,,
labeled-data,2022-08-04_154758_285,img13667.png,181.4990963661008,50.605124895113875,,,,,186.35703220809393,106.12439166074995,149.57551797586004,89.4686116310591,218.2806105983347,56.15705157167747,,,,
labeled-data,2022-08-04_154758_285,img16120.png,148.88152714128958,60.320996579100154,185.66304137352353,95.71452914219316,132.22574711159876,98.49049248047498,171.78322468211445,108.90035499903178,146.10556380300778,113.75829084102492,189.13299554637575,56.85104240624793,,,,
