scorer,,,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip
bodyparts,,,front_left_leg,front_left_leg,front_right_leg,front_right_leg,rear_left_leg,rear_left_leg,rear_right_leg,rear_right_leg,cerci,cerci,head,head,left_led,left_led,right_led,right_led
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-08-05_150135_066,img05513.png,395.9422642483702,113.75829084102492,382.06244755696116,163.7256309300974,382.06244755696116,108.20636416446132,354.9968050087136,151.2337959078293,339.72900664816365,117.22824501387714,414.68001678177234,146.3758600658361,,,,
labeled-data,2022-08-05_150135_066,img11103.png,333.4830891370296,110.28833666817263,382.06244755696116,106.12439166074995,357.77276834699535,159.56168592267466,392.4723100755179,141.51792422384295,381.3684567223907,159.56168592267466,350.83286000129084,100.57246498418635,,,479.91515523139475,363.5949912863873
labeled-data,2022-08-05_150135_066,img14091.png,85.03437036080808,268.5182469502355,43.394920286581026,262.27232943910144,94.05625121022396,252.5564577551151,60.7446911508423,238.67664106370609,82.95239785709674,226.87879687600844,53.80478280513779,292.8079261602013,,,,
labeled-data,2022-08-05_150135_066,img15918.png,,,339.72900664816365,61.70897824824107,342.5049699864454,112.370309171884,,,371.65258503840437,91.55058413477047,305.0294649196411,75.58879493965009,,,,
labeled-data,2022-08-05_150135_066,img15989.png,188.4390047118053,81.14072161621368,227.99648228232104,53.381088233395644,203.70680307235523,99.8784741496159,242.57028980830052,68.64888659394558,239.10033563544823,100.57246498418635,200.9308397340734,44.35920738397982,,,,
labeled-data,2022-08-05_150135_066,img16181.png,273.7998773639708,27.70342735428892,313.3573549344865,51.99310656425479,255.75611566513908,47.13517072226159,,,253.6741431614277,82.5287032853546,301.5595107467888,42.27723488026845,,,,
labeled-data,2022-08-05_150135_066,img17966.png,406.3521267669269,249.08650358226288,359.16075001613626,251.16847608597425,395.9422642483702,221.32687019944484,352.22084167043175,237.98265022913563,371.65258503840437,203.97709933518354,394.55428257922927,278.23411863422183,,,,
