scorer,,,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip,Filip
bodyparts,,,front_left_leg,front_left_leg,front_right_leg,front_right_leg,rear_left_leg,rear_left_leg,rear_right_leg,rear_right_leg,cerci,cerci,head,head,left_led,left_led,right_led,right_led
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-08-03_160837_734,img00480.png,235.4112776719998,135.27061013384866,264.5553283696609,75.62697149677456,,,,,284.2106183750604,104.09325357355993,213.72268180397288,100.02664184830485,,,,
labeled-data,2022-08-03_160837_734,img03054.png,,,499.51148086049614,279.35108982920804,,,489.2810111114269,242.5213987325585,507.6958566597516,223.4245218676291,526.792733524681,297.7659353775328,,,584.7653954360737,372.1073488874365
labeled-data,2022-08-03_160837_734,img04106.png,366.8983901219131,369.10078433601416,311.99913183096993,341.3122708801046,335.7210335616243,318.268137770326,368.2539273636648,307.42383983631254,328.26557873199005,378.5895450282759,,,,,,
labeled-data,2022-08-03_160837_734,img05208.png,,,,,438.2757051571677,206.75306267346537,383.4504292261021,215.7749435228812,395.2482734137997,188.7093009746336,430.6418059768927,255.33242109339693,,,,
labeled-data,2022-08-03_160837_734,img05586.png,,,,,,,,,,,255.75611566513908,243.53457690569928,,,,
labeled-data,2022-08-03_160837_734,img06031.png,300.3583364119469,243.2034300491631,339.2341214584103,209.10186421893206,308.54271221120234,262.9823382306971,346.73646594106117,248.65968058200008,326.95755775952716,270.4846827133479,300.3583364119469,202.9635823694905,,,586.8114893858876,373.4714115206457
labeled-data,2022-08-03_160837_734,img07015.png,256.45010649970953,165.1136125992383,190.52097721551667,174.13549344865413,248.81620731943457,154.70375008068152,193.29694055379844,163.03164009552694,191.90895888465758,127.63810753243393,232.16042728974372,186.6273284709223,,,,
labeled-data,2022-08-03_160837_734,img07114.png,384.2481883543153,230.92686635027997,330.36771434255024,244.56749268237235,378.7919378214783,207.73780158572282,329.00365170934094,213.87608343516445,347.41849725766576,192.7331126204212,366.5153741225952,268.4385887635341,,,586.8114893858876,370.7432862542272
labeled-data,2022-08-03_160837_734,img07385.png,317.4091193270624,307.9964051266021,275.1231776975759,265.7104634971156,335.8239648753871,276.6229645627896,286.71771007985444,251.38780584841857,303.08646167836537,242.5213987325585,275.8052090141806,307.3143738099975,,,582.71930148626,373.4714115206457
labeled-data,2022-08-03_160837_734,img08196.png,481.778666628776,323.68312540850843,480.41460399556684,373.4714115206457,455.17944528119585,325.0471880417176,451.08725738156807,374.835474153855,429.2622552502203,360.51281650515796,503.6036687601239,350.9643780726932,,,582.0372701696552,372.1073488874365
labeled-data,2022-08-03_160837_734,img09279.png,444.9489755321265,66.55731904856628,505.6497627099378,51.55263008326466,453.1333513313821,101.34091619540197,504.9677313933331,89.74638381312343,485.8708545284038,112.25341726107592,479.05054136235754,31.773721901730596,,,584.7653954360737,370.0612549376226
labeled-data,2022-08-03_160837_734,img16897.png,343.89295165558633,244.92255857484014,,,371.65258503840437,240.75861356741746,337.6470341444523,181.07540179435864,383.4504292261021,206.75306267346537,313.3573549344865,230.34875104886066,,,,
labeled-data,2022-08-03_160837_734,img17883.png,327.931162460466,158.8676950881042,,,314.7453366036274,159.56168592267466,319.6032724456206,222.0208610340153,293.2316207319434,213.69297101916987,364.71267669269986,185.23934680178138,,,,
